,date,LME Copper Cash-Settlement,LME Copper 3-month,LME Copper stock,year,month,day
3937,2010-04-19,7656.0,7685.0,507875.0,2010,4,19
3938,2010-04-16,7905.5,7941.0,509400.0,2010,4,16
3939,2010-04-15,7875.0,7900.0,510425.0,2010,4,15
3940,2010-04-14,7924.5,7965.0,509650.0,2010,4,14
3941,2010-04-13,7845.0,7876.0,510625.0,2010,4,13
3942,2010-04-12,7915.0,7950.0,511075.0,2010,4,12
3943,2010-04-09,7896.0,7935.0,511925.0,2010,4,9
3944,2010-04-08,7795.5,7835.0,511250.0,2010,4,8
3945,2010-04-07,7908.0,7940.0,510650.0,2010,4,7
3946,2010-04-06,7950.5,7971.0,512575.0,2010,4,6
3947,2010-04-01,7881.0,7920.0,512450.0,2010,4,1
3949,2010-03-31,7830.0,7841.5,514325.0,2010,3,31
3950,2010-03-30,7786.0,7825.0,514900.0,2010,3,30
3951,2010-03-29,7635.0,7660.0,515525.0,2010,3,29
3952,2010-03-26,7490.5,7535.0,516925.0,2010,3,26
3953,2010-03-25,7347.0,7378.5,518825.0,2010,3,25
3954,2010-03-24,7310.5,7341.5,520450.0,2010,3,24
3955,2010-03-23,7404.5,7435.5,520675.0,2010,3,23
3956,2010-03-22,7300.5,7342.0,522075.0,2010,3,22
3957,2010-03-19,7461.0,7509.0,522975.0,2010,3,19
3958,2010-03-18,7476.0,7515.0,524175.0,2010,3,18
3959,2010-03-17,7488.0,7517.0,525575.0,2010,3,17
3960,2010-03-16,7341.5,7390.5,528050.0,2010,3,16
3961,2010-03-15,7330.0,7301.0,531200.0,2010,3,15
3962,2010-03-12,7470.0,7498.5,532575.0,2010,3,12
3963,2010-03-11,7384.5,7410.5,535650.0,2010,3,11
3964,2010-03-10,7524.0,7570.0,538175.0,2010,3,10
3965,2010-03-09,7395.0,7435.0,538875.0,2010,3,9
3966,2010-03-08,7541.5,7581.0,541575.0,2010,3,8
3967,2010-03-05,7466.5,7498.0,543150.0,2010,3,5
3968,2010-03-04,7485.5,7527.0,544225.0,2010,3,4
3969,2010-03-03,7483.5,7520.0,550575.0,2010,3,3
3970,2010-03-02,7359.0,7390.0,552325.0,2010,3,2
3971,2010-03-01,7335.0,7360.0,551250.0,2010,3,1
3973,2010-02-26,7072.0,7096.0,549725.0,2010,2,26
3974,2010-02-25,7046.0,7080.0,550225.0,2010,2,25
3975,2010-02-24,7032.0,7061.0,552675.0,2010,2,24
3976,2010-02-23,7227.0,7261.0,554325.0,2010,2,23
3977,2010-02-22,7338.0,7365.0,555025.0,2010,2,22
3978,2010-02-19,7193.0,7223.0,554775.0,2010,2,19
3979,2010-02-18,7086.0,7110.5,555075.0,2010,2,18
3980,2010-02-17,7119.5,7145.0,549900.0,2010,2,17
3981,2010-02-16,6940.0,6970.0,549900.0,2010,2,16
3982,2010-02-15,6841.0,6855.0,549125.0,2010,2,15
3983,2010-02-12,6766.0,6775.0,547775.0,2010,2,12
3984,2010-02-11,6672.5,6705.0,545300.0,2010,2,11
3985,2010-02-10,6610.5,6630.0,541825.0,2010,2,10
3986,2010-02-09,6485.0,6535.0,541050.0,2010,2,9
3987,2010-02-08,6329.0,6346.5,541100.0,2010,2,8
3988,2010-02-05,6242.0,6260.5,541150.0,2010,2,5
3989,2010-02-04,6571.0,6590.0,539425.0,2010,2,4
3990,2010-02-03,6853.0,6871.5,540475.0,2010,2,3
3991,2010-02-02,6865.0,6875.0,541150.0,2010,2,2
3992,2010-02-01,6675.0,6694.0,543525.0,2010,2,1
3994,2010-01-29,6854.0,6868.0,541050.0,2010,1,29
3995,2010-01-28,7042.0,7065.0,540175.0,2010,1,28
3996,2010-01-27,7244.0,7268.0,538600.0,2010,1,27
3997,2010-01-26,7306.0,7331.0,533575.0,2010,1,26
3998,2010-01-25,7409.0,7426.0,533400.0,2010,1,25
3999,2010-01-22,7240.0,7260.0,534200.0,2010,1,22
4000,2010-01-21,7347.0,7379.0,534650.0,2010,1,21
4001,2010-01-20,7446.0,7460.0,526650.0,2010,1,20
4002,2010-01-19,7442.0,7475.0,526750.0,2010,1,19
4003,2010-01-18,7507.0,7525.0,523450.0,2010,1,18
4004,2010-01-15,7405.5,7438.0,525475.0,2010,1,15
4005,2010-01-14,7454.0,7486.0,523975.0,2010,1,14
4006,2010-01-13,7391.0,7420.0,521775.0,2010,1,13
4007,2010-01-12,7425.0,7455.0,517175.0,2010,1,12
4008,2010-01-11,7685.0,7700.0,515200.0,2010,1,11
4009,2010-01-08,7446.0,7465.5,510625.0,2010,1,8
4010,2010-01-07,7594.0,7610.0,507475.0,2010,1,7
4011,2010-01-06,7587.5,7620.0,507400.0,2010,1,6
4012,2010-01-05,7436.0,7485.0,505350.0,2010,1,5
4013,2010-01-04,7464.0,7504.0,502400.0,2010,1,4
4014,2009-12-31,7346.0,7377.0,502325.0,2009,12,31
4015,2009-12-30,7295.0,7321.5,495950.0,2009,12,30
4016,2009-12-29,7221.0,7261.0,485925.0,2009,12,29
4017,2009-12-24,7070.0,7100.5,484800.0,2009,12,24
4018,2009-12-23,6901.0,6945.0,482775.0,2009,12,23
4019,2009-12-22,6856.0,6900.0,480900.0,2009,12,22
4020,2009-12-21,6880.0,6905.0,479450.0,2009,12,21
4021,2009-12-18,6841.0,6895.0,476350.0,2009,12,18
4022,2009-12-17,6900.5,6950.0,474575.0,2009,12,17
4023,2009-12-16,6946.0,6995.5,473275.0,2009,12,16
4024,2009-12-15,6800.5,6846.0,470800.0,2009,12,15
4025,2009-12-14,6920.0,6925.0,467150.0,2009,12,14
4026,2009-12-11,6871.0,6915.0,466075.0,2009,12,11
4027,2009-12-10,6810.0,6835.0,461625.0,2009,12,10
4028,2009-12-09,6935.0,6970.0,458500.0,2009,12,9
4029,2009-12-08,6960.5,7005.0,453300.0,2009,12,8
4030,2009-12-07,6920.5,6963.0,452550.0,2009,12,7
4031,2009-12-04,7026.0,7070.0,446075.0,2009,12,4
4032,2009-12-03,7071.0,7100.5,445400.0,2009,12,3
4033,2009-12-02,7055.0,7080.0,443000.0,2009,12,2
4034,2009-12-01,6990.0,7016.0,441000.0,2009,12,1
4036,2009-11-30,6814.5,6832.0,438525.0,2009,11,30
4037,2009-11-27,6755.0,6771.0,435075.0,2009,11,27
4038,2009-11-26,6904.5,6935.0,432075.0,2009,11,26
4039,2009-11-25,6914.0,6937.0,431600.0,2009,11,25
4040,2009-11-24,6865.0,6900.0,429650.0,2009,11,24
4041,2009-11-23,6945.5,6970.0,424925.0,2009,11,23
4042,2009-11-20,6731.0,6760.0,421875.0,2009,11,20
4043,2009-11-19,6761.0,6791.0,420550.0,2009,11,19
4044,2009-11-18,6926.0,6950.5,414100.0,2009,11,18
4045,2009-11-17,6761.0,6790.5,410000.0,2009,11,17
4046,2009-11-16,6700.5,6705.0,406450.0,2009,11,16
4047,2009-11-13,6500.0,6512.0,403625.0,2009,11,13
4048,2009-11-12,6475.0,6490.0,402125.0,2009,11,12
4049,2009-11-11,6595.5,6621.5,397325.0,2009,11,11
4050,2009-11-10,6475.0,6488.0,394150.0,2009,11,10
4051,2009-11-09,6565.0,6585.0,389475.0,2009,11,9
4052,2009-11-06,6532.0,6561.0,385575.0,2009,11,6
4053,2009-11-05,6527.5,6552.0,379825.0,2009,11,5
4054,2009-11-04,6571.0,6591.0,374050.0,2009,11,4
4055,2009-11-03,6395.5,6416.0,373800.0,2009,11,3
4056,2009-11-02,6473.0,6502.0,372175.0,2009,11,2
4058,2009-10-30,6575.0,6580.5,372200.0,2009,10,30
4059,2009-10-29,6424.5,6455.0,371400.0,2009,10,29
4060,2009-10-28,6475.0,6505.0,371725.0,2009,10,28
4061,2009-10-27,6563.0,6595.0,370650.0,2009,10,27
4062,2009-10-26,6675.5,6696.0,368850.0,2009,10,26
4063,2009-10-23,6640.0,6650.0,367075.0,2009,10,23
4064,2009-10-22,6565.5,6596.0,364075.0,2009,10,22
4065,2009-10-21,6346.0,6370.0,362550.0,2009,10,21
4066,2009-10-20,6444.0,6460.5,357275.0,2009,10,20
4067,2009-10-19,6260.0,6280.5,356725.0,2009,10,19
4068,2009-10-16,6160.5,6195.0,357850.0,2009,10,16
4069,2009-10-15,6077.0,6101.0,353325.0,2009,10,15
4070,2009-10-14,6192.0,6211.0,353225.0,2009,10,14
4071,2009-10-13,6282.0,6300.0,347950.0,2009,10,13
4072,2009-10-12,6236.0,6261.0,347375.0,2009,10,12
4073,2009-10-09,6265.5,6285.5,346600.0,2009,10,9
4074,2009-10-08,6241.5,6267.0,346850.0,2009,10,8
4075,2009-10-07,6060.5,6080.5,347150.0,2009,10,7
4076,2009-10-06,6042.0,6061.0,346425.0,2009,10,6
4077,2009-10-05,5856.0,5886.0,345225.0,2009,10,5
4078,2009-10-02,5872.0,5895.0,345425.0,2009,10,2
4079,2009-10-01,6082.0,6107.0,346050.0,2009,10,1
4081,2009-09-30,6136.0,6155.0,345650.0,2009,9,30
4082,2009-09-29,5934.5,5940.5,344225.0,2009,9,29
4083,2009-09-28,5896.0,5901.0,344350.0,2009,9,28
4084,2009-09-25,5966.0,5990.0,340700.0,2009,9,25
4085,2009-09-24,6089.5,6091.0,340875.0,2009,9,24
4086,2009-09-23,6111.0,6137.0,331950.0,2009,9,23
4087,2009-09-22,6295.5,6310.0,331775.0,2009,9,22
4088,2009-09-21,6089.0,6091.0,331825.0,2009,9,21
4089,2009-09-18,6231.0,6256.0,327700.0,2009,9,18
4090,2009-09-17,6302.0,6351.0,324375.0,2009,9,17
4091,2009-09-16,6315.5,6336.0,323225.0,2009,9,16
4092,2009-09-15,6156.0,6195.0,322550.0,2009,9,15
4093,2009-09-14,6145.5,6140.0,319800.0,2009,9,14
4094,2009-09-11,6290.0,6310.0,318325.0,2009,9,11
4095,2009-09-10,6305.0,6301.0,317575.0,2009,9,10
4096,2009-09-09,6415.5,6432.0,316800.0,2009,9,9
4097,2009-09-08,6465.5,6450.0,315550.0,2009,9,8
4098,2009-09-07,6297.5,6315.0,310925.0,2009,9,7
4099,2009-09-04,6280.0,6300.5,308200.0,2009,9,4
4100,2009-09-03,6280.0,6281.0,306350.0,2009,9,3
4101,2009-09-02,6080.0,6085.0,302950.0,2009,9,2
4102,2009-09-01,6240.5,6261.0,299950.0,2009,9,1
4104,2009-08-28,6490.5,6500.0,298925.0,2009,8,28
4105,2009-08-27,6261.0,6290.0,297550.0,2009,8,27
4106,2009-08-26,6305.0,6310.0,296400.0,2009,8,26
4107,2009-08-25,6285.5,6310.0,296600.0,2009,8,25
4108,2009-08-24,6361.0,6362.0,292725.0,2009,8,24
4109,2009-08-21,6135.0,6160.0,293125.0,2009,8,21
4110,2009-08-20,6122.0,6122.0,293250.0,2009,8,20
4111,2009-08-19,5947.0,5945.0,292000.0,2009,8,19
4112,2009-08-18,6116.0,6121.5,292750.0,2009,8,18
4113,2009-08-17,6096.0,6076.0,294050.0,2009,8,17
4114,2009-08-14,6386.0,6400.0,292875.0,2009,8,14
4115,2009-08-13,6419.0,6415.5,291975.0,2009,8,13
4116,2009-08-12,6029.0,6026.5,292400.0,2009,8,12
4117,2009-08-11,6136.0,6137.0,291175.0,2009,8,11
4118,2009-08-10,6197.0,6201.0,291275.0,2009,8,10
4119,2009-08-07,5964.0,5971.0,292125.0,2009,8,7
4120,2009-08-06,6035.0,6038.0,284375.0,2009,8,6
4121,2009-08-05,6132.0,6139.0,285100.0,2009,8,5
4122,2009-08-04,5917.0,5923.0,285900.0,2009,8,4
4123,2009-08-03,5972.0,5985.0,282125.0,2009,8,3
4125,2009-07-31,5750.0,5710.0,280875.0,2009,7,31
4126,2009-07-30,5497.0,5501.0,278050.0,2009,7,30
4127,2009-07-29,5410.5,5421.0,278350.0,2009,7,29
4128,2009-07-28,5615.0,5625.0,278925.0,2009,7,28
4129,2009-07-27,5615.0,5621.0,277425.0,2009,7,27
4130,2009-07-24,5551.0,5550.5,273950.0,2009,7,24
4131,2009-07-23,5474.0,5485.5,271725.0,2009,7,23
4132,2009-07-22,5342.0,5361.0,268500.0,2009,7,22
4133,2009-07-21,5345.0,5356.0,266425.0,2009,7,21
4134,2009-07-20,5400.0,5420.0,265950.0,2009,7,20
4135,2009-07-17,5230.0,5233.0,264150.0,2009,7,17
4136,2009-07-16,5231.5,5235.0,260875.0,2009,7,16
4137,2009-07-15,5181.5,5175.0,261100.0,2009,7,15
4138,2009-07-14,5011.0,4982.0,256900.0,2009,7,14
4139,2009-07-13,4883.0,4882.5,257225.0,2009,7,13
4140,2009-07-10,4840.0,4830.0,258575.0,2009,7,10
4141,2009-07-09,4821.0,4825.0,261975.0,2009,7,9
4142,2009-07-08,4850.0,4865.5,265350.0,2009,7,8
4143,2009-07-07,5012.0,5030.0,265925.0,2009,7,7
4144,2009-07-06,4859.0,4861.0,269175.0,2009,7,6
4145,2009-07-03,4991.0,5000.0,268275.0,2009,7,3
4146,2009-07-02,5006.0,5020.0,264225.0,2009,7,2
4147,2009-07-01,5042.0,5052.0,265725.0,2009,7,1
4149,2009-06-30,5108.0,5102.0,265950.0,2009,6,30
4150,2009-06-29,5085.5,5101.0,267300.0,2009,6,29
4151,2009-06-26,5101.5,5120.0,270250.0,2009,6,26
4152,2009-06-25,5023.5,5035.0,271600.0,2009,6,25
4153,2009-06-24,4890.5,4915.5,275050.0,2009,6,24
4154,2009-06-23,4810.0,4825.0,276275.0,2009,6,23
4155,2009-06-22,4821.0,4850.0,277600.0,2009,6,22
4156,2009-06-19,5020.0,5040.0,280350.0,2009,6,19
4157,2009-06-18,4901.0,4922.0,281600.0,2009,6,18
4158,2009-06-17,4903.0,4925.0,283175.0,2009,6,17
4159,2009-06-16,5049.0,5070.0,285050.0,2009,6,16
4160,2009-06-15,5075.0,5085.0,286975.0,2009,6,15
4161,2009-06-12,5240.5,5255.0,290275.0,2009,6,12
4162,2009-06-11,5266.0,5290.0,293175.0,2009,6,11
4163,2009-06-10,5180.0,5192.0,294275.0,2009,6,10
4164,2009-06-09,5047.0,5065.0,296350.0,2009,6,9
4165,2009-06-08,4936.0,4960.0,297850.0,2009,6,8
4166,2009-06-05,5055.0,5056.0,299975.0,2009,6,5
4167,2009-06-04,4870.0,4890.0,303200.0,2009,6,4
4168,2009-06-03,4951.5,4969.0,306525.0,2009,6,3
4169,2009-06-02,5026.0,5045.0,309225.0,2009,6,2
4170,2009-06-01,4947.0,4955.5,311975.0,2009,6,1
4172,2009-05-29,4776.0,4787.0,312275.0,2009,5,29
4173,2009-05-28,4637.0,4660.0,317125.0,2009,5,28
4174,2009-05-27,4661.0,4655.0,319275.0,2009,5,27
4175,2009-05-26,4538.0,4560.5,326575.0,2009,5,26
4176,2009-05-22,4586.0,4591.0,333375.0,2009,5,22
4177,2009-05-21,4504.0,4520.0,336075.0,2009,5,21
4178,2009-05-20,4539.0,4550.0,341475.0,2009,5,20
4179,2009-05-19,4601.0,4632.0,348825.0,2009,5,19
4180,2009-05-18,4400.0,4420.0,353550.0,2009,5,18
4181,2009-05-15,4348.0,4351.0,357800.0,2009,5,15
4182,2009-05-14,4309.0,4323.0,370650.0,2009,5,14
4183,2009-05-13,4508.0,4530.0,373750.0,2009,5,13
4184,2009-05-12,4626.0,4659.0,379025.0,2009,5,12
4185,2009-05-11,4527.0,4540.0,385175.0,2009,5,11
4186,2009-05-08,4752.0,4764.0,389000.0,2009,5,8
4187,2009-05-07,4760.0,4780.0,393900.0,2009,5,7
4188,2009-05-06,4591.0,4596.0,402150.0,2009,5,6
4189,2009-05-05,4640.0,4637.0,394925.0,2009,5,5
4190,2009-05-01,4501.0,4516.0,398700.0,2009,5,1
4192,2009-04-30,4515.0,4491.0,405775.0,2009,4,30
4193,2009-04-29,4300.5,4296.0,411450.0,2009,4,29
4194,2009-04-28,4185.0,4182.0,420275.0,2009,4,28
4195,2009-04-27,4305.5,4306.0,425275.0,2009,4,27
4196,2009-04-24,4362.0,4355.5,429550.0,2009,4,24
4197,2009-04-23,4541.0,4549.0,440475.0,2009,4,23
4198,2009-04-22,4447.0,4441.0,450100.0,2009,4,22
4199,2009-04-21,4402.5,4405.0,457300.0,2009,4,21
4200,2009-04-20,4636.0,4645.0,462325.0,2009,4,20
4201,2009-04-17,4725.0,4721.0,469625.0,2009,4,17
4202,2009-04-16,4766.0,4769.0,475200.0,2009,4,16
4203,2009-04-15,4750.0,4770.0,480400.0,2009,4,15
4204,2009-04-14,4582.0,4620.0,492000.0,2009,4,14
4205,2009-04-09,4465.0,4496.0,496775.0,2009,4,9
4206,2009-04-08,4305.0,4340.0,504200.0,2009,4,8
4207,2009-04-07,4309.0,4335.5,501900.0,2009,4,7
4208,2009-04-06,4330.5,4355.5,504825.0,2009,4,6
4209,2009-04-03,4130.0,4161.0,502150.0,2009,4,3
4210,2009-04-02,4110.5,4136.0,506975.0,2009,4,2
4211,2009-04-01,3963.5,4005.0,501775.0,2009,4,1
4213,2009-03-31,4035.0,4051.0,499625.0,2009,3,31
4214,2009-03-30,3872.0,3930.0,501400.0,2009,3,30
4215,2009-03-27,3946.0,3995.0,500750.0,2009,3,27
4216,2009-03-26,4078.0,4115.0,503900.0,2009,3,26
4217,2009-03-25,3890.0,3929.0,503675.0,2009,3,25
4218,2009-03-24,3911.0,3950.0,505425.0,2009,3,24
4219,2009-03-23,4006.5,4046.0,508325.0,2009,3,23
4220,2009-03-20,3911.0,3960.0,503950.0,2009,3,20
4221,2009-03-19,3930.0,3980.0,493450.0,2009,3,19
4222,2009-03-18,3740.0,3763.0,495150.0,2009,3,18
4223,2009-03-17,3761.0,3801.0,494525.0,2009,3,17
4224,2009-03-16,3690.0,3755.0,494850.0,2009,3,16
4225,2009-03-13,3671.0,3692.0,497625.0,2009,3,13
4226,2009-03-12,3494.0,3525.5,504325.0,2009,3,12
4227,2009-03-11,3636.0,3666.0,501875.0,2009,3,11
4228,2009-03-10,3667.5,3708.0,512025.0,2009,3,10
4229,2009-03-09,3567.0,3600.0,518700.0,2009,3,9
4230,2009-03-06,3693.0,3725.0,522025.0,2009,3,6
4231,2009-03-05,3640.5,3665.0,525200.0,2009,3,5
4232,2009-03-04,3545.0,3570.0,526025.0,2009,3,4
4233,2009-03-03,3480.0,3500.0,530875.0,2009,3,3
4234,2009-03-02,3330.0,3355.5,536675.0,2009,3,2
4236,2009-02-27,3390.0,3421.0,542300.0,2009,2,27
4237,2009-02-26,3443.0,3466.0,545475.0,2009,2,26
4238,2009-02-25,3350.5,3390.0,548400.0,2009,2,25
4239,2009-02-24,3190.5,3216.0,546600.0,2009,2,24
4240,2009-02-23,3205.5,3236.0,544650.0,2009,2,23
4241,2009-02-20,3150.0,3171.5,545600.0,2009,2,20
4242,2009-02-19,3291.0,3326.0,528250.0,2009,2,19
4243,2009-02-18,3151.5,3196.5,525300.0,2009,2,18
4244,2009-02-17,3271.0,3301.0,526425.0,2009,2,17
4245,2009-02-16,3271.5,3325.0,523325.0,2009,2,16
4246,2009-02-13,3407.0,3450.0,519550.0,2009,2,13
4247,2009-02-12,3350.5,3395.0,516675.0,2009,2,12
4248,2009-02-11,3377.0,3416.0,516450.0,2009,2,11
4249,2009-02-10,3461.0,3500.0,514425.0,2009,2,10
4250,2009-02-09,3527.0,3561.5,507775.0,2009,2,9
4251,2009-02-06,3440.5,3482.0,504625.0,2009,2,6
4252,2009-02-05,3350.5,3391.0,502600.0,2009,2,5
4253,2009-02-04,3320.0,3390.0,499950.0,2009,2,4
4254,2009-02-03,3201.0,3231.0,495300.0,2009,2,3
4255,2009-02-02,3145.5,3184.0,491200.0,2009,2,2
4257,2009-01-30,3106.0,3150.0,491525.0,2009,1,30
4258,2009-01-29,3125.5,3168.0,477675.0,2009,1,29
4259,2009-01-28,3295.0,3339.0,454925.0,2009,1,28
4260,2009-01-27,3330.5,3376.5,451800.0,2009,1,27
4261,2009-01-26,3281.0,3321.0,439425.0,2009,1,26
4262,2009-01-23,3050.5,3086.0,424625.0,2009,1,23
4263,2009-01-22,3155.0,3205.0,422450.0,2009,1,22
4264,2009-01-21,3211.0,3250.5,417475.0,2009,1,21
4265,2009-01-20,3275.5,3301.0,409100.0,2009,1,20
4266,2009-01-19,3321.0,3320.0,393675.0,2009,1,19
4267,2009-01-16,3343.0,3400.0,391525.0,2009,1,16
4268,2009-01-15,3210.5,3240.5,387325.0,2009,1,15
4269,2009-01-14,3274.0,3315.0,382150.0,2009,1,14
4270,2009-01-13,3139.0,3162.0,374850.0,2009,1,13
4271,2009-01-12,3171.5,3210.0,369500.0,2009,1,12
4272,2009-01-09,3280.0,3330.0,363575.0,2009,1,9
4273,2009-01-08,3170.5,3210.0,357700.0,2009,1,8
4274,2009-01-07,3390.5,3434.0,351325.0,2009,1,7
4275,2009-01-06,3332.0,3370.0,343500.0,2009,1,6
4276,2009-01-05,3101.5,3160.0,342050.0,2009,1,5
4277,2009-01-02,3071.0,3131.0,340550.0,2009,1,2
4278,2008-12-31,2902.0,2935.0,339775.0,2008,12,31
4279,2008-12-30,2812.0,2850.0,337350.0,2008,12,30
4280,2008-12-29,2843.0,2882.0,336700.0,2008,12,29
4281,2008-12-24,2770.0,2820.0,331450.0,2008,12,24
4282,2008-12-23,2850.5,2875.0,328200.0,2008,12,23
4283,2008-12-22,2910.5,2960.0,327500.0,2008,12,22
4284,2008-12-19,2826.0,2870.5,324300.0,2008,12,19
4285,2008-12-18,2885.5,2920.5,324175.0,2008,12,18
4286,2008-12-17,3000.0,3041.5,321900.0,2008,12,17
4287,2008-12-16,3020.5,3065.0,318625.0,2008,12,16
4288,2008-12-15,3075.5,3130.0,314825.0,2008,12,15
4289,2008-12-12,2982.0,3021.0,306825.0,2008,12,12
4290,2008-12-11,3232.5,3261.0,302850.0,2008,12,11
4291,2008-12-10,3180.5,3216.0,303600.0,2008,12,10
4292,2008-12-09,3120.0,3137.0,302575.0,2008,12,9
4293,2008-12-08,3141.0,3192.0,300725.0,2008,12,8
4294,2008-12-05,3050.5,3077.0,297300.0,2008,12,5
4295,2008-12-04,3360.5,3395.0,292975.0,2008,12,4
4296,2008-12-03,3423.0,3456.0,292775.0,2008,12,3
4297,2008-12-02,3530.5,3559.0,293025.0,2008,12,2
4298,2008-12-01,3595.5,3625.0,291200.0,2008,12,1
4300,2008-11-28,3581.0,3625.0,291650.0,2008,11,28
4301,2008-11-27,3665.0,3695.0,288725.0,2008,11,27
4302,2008-11-26,3742.0,3790.0,286350.0,2008,11,26
4303,2008-11-25,3565.5,3601.0,287225.0,2008,11,25
4304,2008-11-24,3715.5,3756.0,284400.0,2008,11,24
4305,2008-11-21,3470.5,3510.0,283125.0,2008,11,21
4306,2008-11-20,3430.5,3475.0,281625.0,2008,11,20
4307,2008-11-19,3565.0,3611.0,280050.0,2008,11,19
4308,2008-11-18,3511.0,3590.5,278575.0,2008,11,18
4309,2008-11-17,3580.5,3680.0,275900.0,2008,11,17
4310,2008-11-14,3722.0,3785.0,274100.0,2008,11,14
4311,2008-11-13,3591.0,3660.0,272625.0,2008,11,13
4312,2008-11-12,3592.0,3635.0,270100.0,2008,11,12
4313,2008-11-11,3690.5,3715.0,265475.0,2008,11,11
4314,2008-11-10,4005.0,4026.0,260850.0,2008,11,10
4315,2008-11-08,3761.0,3815.0,254800.0,2008,11,8
4316,2008-11-07,3761.0,3815.0,254800.0,2008,11,7
4317,2008-11-06,3890.0,3925.0,252550.0,2008,11,6
4318,2008-11-05,4071.0,4091.0,247475.0,2008,11,5
4319,2008-11-04,4231.0,4236.0,241650.0,2008,11,4
4320,2008-11-03,3960.0,3965.0,237925.0,2008,11,3
4322,2008-10-31,3995.0,3990.0,230650.0,2008,10,31
4323,2008-10-30,4497.0,4500.0,223875.0,2008,10,30
4324,2008-10-29,4420.5,4425.0,217300.0,2008,10,29
4325,2008-10-28,4129.0,4090.0,215550.0,2008,10,28
4326,2008-10-27,3686.0,3709.0,213375.0,2008,10,27
4327,2008-10-24,3721.0,3725.0,211975.0,2008,10,24
4328,2008-10-23,3986.0,3965.0,209250.0,2008,10,23
4329,2008-10-22,4286.0,4285.0,207750.0,2008,10,22
4330,2008-10-21,4490.0,4510.0,205900.0,2008,10,21
4331,2008-10-20,4875.5,4826.0,212400.0,2008,10,20
4332,2008-10-17,4701.0,4650.0,211450.0,2008,10,17
4333,2008-10-16,4880.0,4819.0,212025.0,2008,10,16
4334,2008-10-15,5126.0,5060.0,211625.0,2008,10,15
4335,2008-10-14,5555.0,5520.0,211800.0,2008,10,14
4336,2008-10-13,5031.0,4920.0,209325.0,2008,10,13
4337,2008-10-10,5000.0,4880.0,209400.0,2008,10,10
4338,2008-10-09,5402.0,5341.0,209300.0,2008,10,9
4339,2008-10-08,5505.0,5440.0,208525.0,2008,10,8
4340,2008-10-07,5739.0,5630.0,208350.0,2008,10,7
4341,2008-10-06,5706.0,5611.0,198750.0,2008,10,6
4342,2008-10-03,5960.0,5885.0,198500.0,2008,10,3
4343,2008-10-02,6221.0,6190.0,199075.0,2008,10,2
4344,2008-10-01,6379.0,6361.0,199050.0,2008,10,1
4346,2008-09-30,6419.0,6399.0,198600.0,2008,9,30
4347,2008-09-29,6590.0,6555.0,198925.0,2008,9,29
4348,2008-09-26,6926.0,6885.5,200175.0,2008,9,26
4349,2008-09-25,6905.0,6866.0,200525.0,2008,9,25
4350,2008-09-24,6995.0,6995.0,201050.0,2008,9,24
4351,2008-09-23,7090.0,7091.0,202075.0,2008,9,23
4352,2008-09-22,7166.0,7140.0,206700.0,2008,9,22
4353,2008-09-19,6900.0,6867.0,209800.0,2008,9,19
4354,2008-09-18,6932.0,6890.0,204150.0,2008,9,18
4355,2008-09-17,6932.0,6886.0,203975.0,2008,9,17
4356,2008-09-16,6841.0,6795.0,203975.0,2008,9,16
4357,2008-09-15,6879.0,6820.5,204350.0,2008,9,15
4358,2008-09-12,7096.0,7056.0,203075.0,2008,9,12
4359,2008-09-11,6900.0,6866.0,204125.0,2008,9,11
4360,2008-09-10,6861.0,6850.0,203850.0,2008,9,10
4361,2008-09-09,6926.0,6878.5,202125.0,2008,9,9
4362,2008-09-08,6990.0,6970.0,200825.0,2008,9,8
4363,2008-09-05,7075.0,7035.0,200875.0,2008,9,5
4364,2008-09-04,7420.0,7375.0,182100.0,2008,9,4
4365,2008-09-03,7360.0,7309.0,180525.0,2008,9,3
4366,2008-09-02,7225.0,7181.0,179800.0,2008,9,2
4367,2008-09-01,7371.0,7360.0,173725.0,2008,9,1
4369,2008-08-29,7510.0,7450.0,173375.0,2008,8,29
4370,2008-08-28,7648.0,7590.0,170050.0,2008,8,28
4371,2008-08-27,7626.0,7561.0,167850.0,2008,8,27
4372,2008-08-26,7581.0,7510.0,166900.0,2008,8,26
4373,2008-08-22,7861.0,7762.0,163800.0,2008,8,22
4374,2008-08-21,7842.0,7745.0,156525.0,2008,8,21
4375,2008-08-20,7670.0,7565.0,156125.0,2008,8,20
4376,2008-08-19,7477.0,7391.0,156150.0,2008,8,19
4377,2008-08-18,7432.0,7410.0,154575.0,2008,8,18
4378,2008-08-15,7310.0,7275.0,154050.0,2008,8,15
4379,2008-08-14,7640.0,7590.0,153950.0,2008,8,14
4380,2008-08-13,7318.0,7240.0,151575.0,2008,8,13
4381,2008-08-12,7261.0,7226.0,151700.0,2008,8,12
4382,2008-08-11,7460.5,7380.0,151625.0,2008,8,11
4383,2008-08-08,7550.0,7430.0,150875.0,2008,8,8
4384,2008-08-07,7826.0,7685.0,151100.0,2008,8,7
4385,2008-08-06,7871.0,7721.0,150325.0,2008,8,6
4386,2008-08-05,7809.5,7621.0,148750.0,2008,8,5
4387,2008-08-04,7905.0,7755.0,146200.0,2008,8,4
4388,2008-08-01,8096.0,7910.0,144650.0,2008,8,1
4390,2008-07-31,8260.5,8075.0,142400.0,2008,7,31
4391,2008-07-30,8055.0,7858.0,137950.0,2008,7,30
